,district,weather,time_slot,risk_high,risk_medium,risk_low,cause
1818,善化區,強風,0.0,[],[],[],[]
1819,善化區,強風,5.0,[],[],[],[]
1820,善化區,強風,1.0,[],[],[],[]
1821,善化區,強風,4.0,[],[],[],[]
1822,善化區,強風,2.0,[],[],[],[]
1823,善化區,強風,3.0,[],[],[],[]
1824,善化區,風沙,17.0,[],[],[],[]
1825,善化區,風沙,7.0,[],[],[],[]
1826,善化區,風沙,8.0,[],[],[],[]
1827,善化區,風沙,18.0,[],[],[],[]
1828,善化區,風沙,16.0,[],[],[],[]
1829,善化區,風沙,11.0,[],[],[],[]
1830,善化區,風沙,12.0,[],[],[],[]
1831,善化區,風沙,10.0,[],[],[],[]
1832,善化區,風沙,15.0,[],[],[],[]
1833,善化區,風沙,9.0,[],[],[],[]
1834,善化區,風沙,19.0,[],[],[],[]
1835,善化區,風沙,14.0,[],[],[],[]
1836,善化區,風沙,13.0,[],[],[],[]
1837,善化區,風沙,20.0,[],[],[],[]
1838,善化區,風沙,21.0,[],[],[],[]
1839,善化區,風沙,22.0,[],[],[],[]
1840,善化區,風沙,6.0,[],[],[],[]
1841,善化區,風沙,23.0,[],[],[],[]
1842,善化區,風沙,0.0,[],[],[],[]
1843,善化區,風沙,5.0,[],[],[],[]
1844,善化區,風沙,1.0,[],[],[],[]
1845,善化區,風沙,4.0,[],[],[],[]
1846,善化區,風沙,2.0,[],[],[],[]
1847,善化區,風沙,3.0,[],[],[],[]
1848,新市區,晴,17.0,[],[],[209122],"[1, 2, 6]"
1849,新市區,晴,7.0,[],[],"[222276, 218509]","[6, 1, 2]"
1850,新市區,晴,8.0,[],[],[208696],"[1, 6, 2]"
1851,新市區,晴,18.0,[],[],[],"[6, 1, 2]"
1852,新市區,晴,16.0,[],[],[],"[1, 2, 5]"
1853,新市區,晴,11.0,[],[],[],"[1, 2, 5]"
1854,新市區,晴,12.0,[],[],[],"[1, 2, 6]"
1855,新市區,晴,10.0,[],[],[],"[1, 2, 5]"
1856,新市區,晴,15.0,[],[],[],"[1, 2, 5]"
1857,新市區,晴,9.0,[],[],[],"[2, 5, 1]"
1858,新市區,晴,19.0,[],[],[],"[2, 1, 5]"
1859,新市區,晴,14.0,[],[],[],"[2, 6, 5]"
1860,新市區,晴,13.0,[],[],[],"[5, 1, 2]"
1861,新市區,晴,20.0,[],[],[],"[2, 1, 6]"
1862,新市區,晴,21.0,[],[],[],"[2, 1, 5]"
1863,新市區,晴,22.0,[],[],[],"[2, 1, 5]"
1864,新市區,晴,6.0,[],[],[],"[1, 2, 5]"
1865,新市區,晴,23.0,[],[],[],"[2, 5, 8]"
1866,新市區,晴,0.0,[],[],[],"[6, 1, 2]"
1867,新市區,晴,5.0,[],[],[],"[2, 1, 8]"
1868,新市區,晴,1.0,[],[],[],"[1, 7, 3]"
1869,新市區,晴,4.0,[],[],[],"[2, 5, 7]"
1870,新市區,晴,2.0,[],[],[],"[2, 5, 6]"
1871,新市區,晴,3.0,[],[],[],"[7, 2, 6]"
1872,新市區,雨,17.0,[],[],"[188701, 226101, 232493, 240119]","[2, 6, 1]"
1873,新市區,雨,7.0,[],[],"[188715, 188701, 204467, 212101]","[6, 1, 2]"
1874,新市區,雨,8.0,[],[],[207884],"[1, 2, 5]"
1875,新市區,雨,18.0,[],[],"[207440, 218058, 223163, 221851, 209166]","[2, 6, 8]"
1876,新市區,雨,16.0,[],[],[220182],"[1, 2, 8]"
1877,新市區,雨,11.0,[],[],"[222730, 220179, 243101]","[2, 1, 6]"
1878,新市區,雨,12.0,[],[],[214237],"[1, 2, 8]"
1879,新市區,雨,10.0,[],[],[],"[2, 1, 3]"
1880,新市區,雨,15.0,[],[],"[222344, 217204]","[1, 2, 8]"
1881,新市區,雨,9.0,[],[],[220622],"[2, 5, 1]"
1882,新市區,雨,19.0,[],[],"[189953, 190826, 208308]","[1, 2, 8]"
1883,新市區,雨,14.0,[],[],"[238019, 218054, 220175]","[3, 6, 8]"
1884,新市區,雨,13.0,[],[],[219763],"[2, 6, 8]"
1885,新市區,雨,20.0,[],[],[235451],"[2, 5, 6]"
1886,新市區,雨,21.0,[],[],"[222724, 220638, 219335]","[8, 1, 5]"
1887,新市區,雨,22.0,[],[],[],"[5, 8, 1]"
1888,新市區,雨,6.0,[],[],[],"[1, 2]"
1889,新市區,雨,23.0,[],[],[],"[2, 8]"
1890,新市區,雨,0.0,[],[],[],"[2, 6]"
1891,新市區,雨,5.0,[],[],[],[]
1892,新市區,雨,1.0,[],[],[],[]
1893,新市區,雨,4.0,[],[],[],[]
1894,新市區,雨,2.0,[],[],[],[2]
1895,新市區,雨,3.0,[],[],[],[]
1896,新市區,陰,17.0,[],[],"[238838, 212112, 224430, 226127]","[2, 1, 5]"
1897,新市區,陰,7.0,[],[210020],"[235011, 230382, 236304, 191251, 189975, 229470]","[6, 2, 1]"
1898,新市區,陰,8.0,[],[],"[211249, 182751, 214229, 207015]","[1, 2, 6]"
1899,新市區,陰,18.0,[],[],[215087],"[1, 6, 5]"
1900,新市區,陰,16.0,[],[],[238851],"[1, 5, 6]"
1901,新市區,陰,11.0,[],[],[233335],"[1, 8, 5]"
1902,新市區,陰,12.0,[],[],[220150],"[2, 5, 1]"
1903,新市區,陰,10.0,[],[],[],"[2, 8, 1]"
1904,新市區,陰,15.0,[],[],[],"[1, 5, 4]"
1905,新市區,陰,9.0,[],[],[219360],"[2, 6, 1]"
1906,新市區,陰,19.0,[],[],"[204466, 221055, 208271, 210825, 228268, 222701, 228269]","[1, 2, 5]"
1907,新市區,陰,14.0,[],[],[],"[1, 2, 5]"
1908,新市區,陰,13.0,[],[],"[218931, 247813]","[1, 5, 2]"
1909,新市區,陰,20.0,[],[],"[220610, 219338, 212115, 219759]","[2, 5, 8]"
1910,新市區,陰,21.0,[],[],[225724],"[2, 1, 4]"
1911,新市區,陰,22.0,[],[],[],"[2, 7]"
1912,新市區,陰,6.0,[],[],[],"[1, 6, 2]"
1913,新市區,陰,23.0,[],[],[220620],"[1, 6]"
1914,新市區,陰,0.0,[],[],"[229945, 224871]","[1, 7, 2]"
1915,新市區,陰,5.0,[],[],[],[]
1916,新市區,陰,1.0,[],[],[],[2]
1917,新市區,陰,4.0,[],[],[],[]
1918,新市區,陰,2.0,[],[],[],[]
1919,新市區,陰,3.0,[],[],[],[7]
1920,新市區,霧或煙,17.0,[],[],[],[]
1921,新市區,霧或煙,7.0,[],[],[],"[6, 1]"
1922,新市區,霧或煙,8.0,[],[],[],[2]
1923,新市區,霧或煙,18.0,[],[],[],[]
1924,新市區,霧或煙,16.0,[],[],[],[]
1925,新市區,霧或煙,11.0,[],[],[],[]
1926,新市區,霧或煙,12.0,[],[],[],[]
1927,新市區,霧或煙,10.0,[],[],[],[]
1928,新市區,霧或煙,15.0,[],[],[],[]
1929,新市區,霧或煙,9.0,[],[],[],[]
1930,新市區,霧或煙,19.0,[],[],[],[]
1931,新市區,霧或煙,14.0,[],[],[],[]
1932,新市區,霧或煙,13.0,[],[],[],[]
1933,新市區,霧或煙,20.0,[],[],[],[]
1934,新市區,霧或煙,21.0,[],[],[],[]
1935,新市區,霧或煙,22.0,[],[],[],[]
1936,新市區,霧或煙,6.0,[],[],[],[]
1937,新市區,霧或煙,23.0,[],[],[],[]
1938,新市區,霧或煙,0.0,[],[],[],[]
1939,新市區,霧或煙,5.0,[],[],[],[2]
1940,新市區,霧或煙,1.0,[],[],[],[]
1941,新市區,霧或煙,4.0,[],[],[],[]
1942,新市區,霧或煙,2.0,[],[],[],[]
1943,新市區,霧或煙,3.0,[],[],[],[]
1944,新市區,暴雨,17.0,[],[],[],[]
1945,新市區,暴雨,7.0,[],[],[],[]
1946,新市區,暴雨,8.0,[],[],[],[]
1947,新市區,暴雨,18.0,[],[],[],[]
1948,新市區,暴雨,16.0,[],[],[],[]
1949,新市區,暴雨,11.0,[],[],[],[]
1950,新市區,暴雨,12.0,[],[],[],[]
1951,新市區,暴雨,10.0,[],[],[],[]
1952,新市區,暴雨,15.0,[],[],[],[]
1953,新市區,暴雨,9.0,[],[],[],[]
1954,新市區,暴雨,19.0,[],[],[],[]
1955,新市區,暴雨,14.0,[],[],[],[]
1956,新市區,暴雨,13.0,[],[],[],[]
1957,新市區,暴雨,20.0,[],[],[],[]
1958,新市區,暴雨,21.0,[],[],[],[]
1959,新市區,暴雨,22.0,[],[],[],[]
1960,新市區,暴雨,6.0,[],[],[],[]
1961,新市區,暴雨,23.0,[],[],[],[]
1962,新市區,暴雨,0.0,[],[],[],[]
1963,新市區,暴雨,5.0,[],[],[],[]
1964,新市區,暴雨,1.0,[],[],[],[]
1965,新市區,暴雨,4.0,[],[],[],[]
1966,新市區,暴雨,2.0,[],[],[],[]
1967,新市區,暴雨,3.0,[],[],[],[]
1968,新市區,強風,17.0,[],[],[],[]
1969,新市區,強風,7.0,[],[],[],[]
1970,新市區,強風,8.0,[],[],[],[]
1971,新市區,強風,18.0,[],[],[],[]
1972,新市區,強風,16.0,[],[],[],[]
1973,新市區,強風,11.0,[],[],[],[]
1974,新市區,強風,12.0,[],[],[],[]
1975,新市區,強風,10.0,[],[],[],[]
1976,新市區,強風,15.0,[],[],[],[]
1977,新市區,強風,9.0,[],[],[],[]
1978,新市區,強風,19.0,[],[],[],[]
1979,新市區,強風,14.0,[],[],[],[]
1980,新市區,強風,13.0,[],[],[],[]
1981,新市區,強風,20.0,[],[],[],[]
1982,新市區,強風,21.0,[],[],[],[]
1983,新市區,強風,22.0,[],[],[],[]
1984,新市區,強風,6.0,[],[],[],[]
1985,新市區,強風,23.0,[],[],[],[]
1986,新市區,強風,0.0,[],[],[],[]
1987,新市區,強風,5.0,[],[],[],[]
1988,新市區,強風,1.0,[],[],[],[]
1989,新市區,強風,4.0,[],[],[],[]
1990,新市區,強風,2.0,[],[],[],[]
1991,新市區,強風,3.0,[],[],[],[]
1992,新市區,風沙,17.0,[],[],[],[]
1993,新市區,風沙,7.0,[],[],[],[]
1994,新市區,風沙,8.0,[],[],[],[]
1995,新市區,風沙,18.0,[],[],[],[]
1996,新市區,風沙,16.0,[],[],[],[]
1997,新市區,風沙,11.0,[],[],[],[]
1998,新市區,風沙,12.0,[],[],[],[]
1999,新市區,風沙,10.0,[],[],[],[]
2000,新市區,風沙,15.0,[],[],[],[]
2001,新市區,風沙,9.0,[],[],[],[]
2002,新市區,風沙,19.0,[],[],[],[]
2003,新市區,風沙,14.0,[],[],[],[]
2004,新市區,風沙,13.0,[],[],[],[]
2005,新市區,風沙,20.0,[],[],[],[]
2006,新市區,風沙,21.0,[],[],[],[]
2007,新市區,風沙,22.0,[],[],[],[]
2008,新市區,風沙,6.0,[],[],[],[]
2009,新市區,風沙,23.0,[],[],[],[]
2010,新市區,風沙,0.0,[],[],[],[]
2011,新市區,風沙,5.0,[],[],[],[]
2012,新市區,風沙,1.0,[],[],[],[]
2013,新市區,風沙,4.0,[],[],[],[]
2014,新市區,風沙,2.0,[],[],[],[]
2015,新市區,風沙,3.0,[],[],[],[]
2016,佳里區,晴,17.0,"[109651, 108376, 102851, 106251]","[115601, 112626, 110076, 110501]","[104126, 106676, 107101, 114326]","[1, 6, 5]"
2017,佳里區,晴,7.0,[],[110076],"[111776, 102851, 110501, 115176, 109226, 119851, 110926, 109651, 104126]","[1, 6, 5]"
2018,佳里區,晴,8.0,[],[109651],"[108376, 106251, 107101, 107526]","[1, 5, 6]"
2019,佳里區,晴,18.0,[],"[108376, 109651]","[110501, 104551, 115176, 106251, 99451]","[1, 5, 2]"
2020,佳里區,晴,16.0,[102851],[109651],"[106251, 113901, 111351, 108376, 104126]","[1, 6, 8]"
2021,佳里區,晴,11.0,"[106251, 109651]",[110076],[113476],"[1, 5, 6]"
2022,佳里區,晴,12.0,[109651],[],"[108376, 109226, 110076]","[1, 6, 5]"
2023,佳里區,晴,10.0,[],[109651],"[108801, 109226]","[1, 6, 5]"
2024,佳里區,晴,15.0,[],"[109651, 102851]","[108376, 109226, 106251, 113476]","[1, 5, 8]"
2025,佳里區,晴,9.0,[],"[108376, 108801, 109651]","[104126, 107951]","[1, 6, 8]"
2026,佳里區,晴,19.0,[],[],"[108376, 109651, 110076, 110501]","[5, 1, 2]"
2027,佳里區,晴,14.0,[],[108376],"[106251, 109651, 104126]","[1, 5, 6]"
2028,佳里區,晴,13.0,[],[109651],[104126],"[1, 5, 2]"
2029,佳里區,晴,20.0,[],[],[],"[2, 1, 8]"
2030,佳里區,晴,21.0,[],[],[109651],"[1, 8, 5]"
2031,佳里區,晴,22.0,[],[],[],"[2, 1, 5]"
2032,佳里區,晴,6.0,[],[],[],"[2, 5, 1]"
2033,佳里區,晴,23.0,[],[],[],"[2, 1, 8]"
2034,佳里區,晴,0.0,[],[],[],"[1, 2, 6]"
2035,佳里區,晴,5.0,[],[],[],"[2, 1, 5]"
2036,佳里區,晴,1.0,[],[],[],"[8, 1, 6]"
2037,佳里區,晴,4.0,[],[],[],"[1, 2, 8]"
2038,佳里區,晴,2.0,[],[],[],"[2, 1, 5]"
2039,佳里區,晴,3.0,[],[],[],"[2, 7]"
2040,佳里區,雨,17.0,[],[110325],[],"[5, 8, 6]"
2041,佳里區,雨,7.0,[],[],"[98454, 124951]","[1, 2, 8]"
2042,佳里區,雨,8.0,[],[],"[109651, 113476]","[2, 1, 5]"
2043,佳里區,雨,18.0,[],[110926],"[104126, 107951]","[5, 1, 2]"
2044,佳里區,雨,16.0,[],[],"[96476, 104126]","[1, 8, 6]"
2045,佳里區,雨,11.0,[],[109651],"[115601, 110076, 111351]","[1, 2, 5]"
2046,佳里區,雨,12.0,[],[],"[106251, 110076]","[2, 1, 5]"
2047,佳里區,雨,10.0,[],[],"[92226, 106251]","[6, 8, 5]"
2048,佳里區,雨,15.0,[],[],[],"[1, 5, 8]"
2049,佳里區,雨,9.0,[],[],[135151],"[6, 1, 2]"
2050,佳里區,雨,19.0,[],[100726],"[106251, 108801, 106051, 119001]","[2, 5, 8]"
2051,佳里區,雨,14.0,[],[],"[105401, 109651]","[8, 2, 1]"
2052,佳里區,雨,13.0,[],[],[],"[2, 1, 5]"
2053,佳里區,雨,20.0,[],[],[],"[5, 8]"
2054,佳里區,雨,21.0,[],[],"[108376, 114751]","[2, 5, 8]"
2055,佳里區,雨,22.0,[],[],[112201],"[8, 7]"
2056,佳里區,雨,6.0,[],[],[99451],"[1, 6, 8]"
2057,佳里區,雨,23.0,[],[],[],[2]
2058,佳里區,雨,0.0,[],[],[],[]
2059,佳里區,雨,5.0,[],[],[],[]
2060,佳里區,雨,1.0,[],[],[],[]
2061,佳里區,雨,4.0,[],[],[],"[2, 8]"
2062,佳里區,雨,2.0,[],[],[],[]
2063,佳里區,雨,3.0,[],[],[],[]
2064,佳里區,陰,17.0,[],[],"[108376, 110501, 100726]","[1, 8, 6]"
2065,佳里區,陰,7.0,[],[],"[98017, 109651, 113051, 111615]","[1, 6, 2]"
2066,佳里區,陰,8.0,[],[],[],"[2, 1, 6]"
2067,佳里區,陰,18.0,[],[],[],"[2, 1, 6]"
2068,佳里區,陰,16.0,[],[],"[115176, 113476]","[1, 5, 8]"
2069,佳里區,陰,11.0,[],[106251],"[112476, 107101]","[1, 5, 6]"
2070,佳里區,陰,12.0,[],[119851],[],"[5, 6, 2]"
2071,佳里區,陰,10.0,[],[],[108376],"[2, 3, 5]"
2072,佳里區,陰,15.0,[],[],"[106251, 108376, 95626, 99451]","[8, 2, 5]"
2073,佳里區,陰,9.0,[],[],"[118576, 104976]","[8, 1, 6]"
2074,佳里區,陰,19.0,[],[],[106251],"[1, 5, 6]"
2075,佳里區,陰,14.0,[],[108801],[112626],"[1, 5, 6]"
2076,佳里區,陰,13.0,[],[],[],"[1, 5, 8]"
2077,佳里區,陰,20.0,[],[],[],"[2, 5, 7]"
2078,佳里區,陰,21.0,[],[],[],"[8, 2, 7]"
2079,佳里區,陰,22.0,[],[],[],[1]
2080,佳里區,陰,6.0,[],[],[],"[1, 5, 8]"
2081,佳里區,陰,23.0,[],[],[99451],[2]
2082,佳里區,陰,0.0,[],[],[],[]
2083,佳里區,陰,5.0,[],[],[],"[1, 2]"
2084,佳里區,陰,1.0,[],[],[],[]
2085,佳里區,陰,4.0,[],[],[],[]
2086,佳里區,陰,2.0,[],[],[],"[1, 6]"
2087,佳里區,陰,3.0,[],[],[],[]
2088,佳里區,霧或煙,17.0,[],[],[],[]
2089,佳里區,霧或煙,7.0,[],[],[122401],[5]
2090,佳里區,霧或煙,8.0,[],[],[],[]
2091,佳里區,霧或煙,18.0,[],[],[],[]
2092,佳里區,霧或煙,16.0,[],[],[],[]
2093,佳里區,霧或煙,11.0,[],[],[],[]
2094,佳里區,霧或煙,12.0,[],[],[],[]
2095,佳里區,霧或煙,10.0,[],[],[],[]
2096,佳里區,霧或煙,15.0,[],[],[],[]
2097,佳里區,霧或煙,9.0,[],[],[],[]
2098,佳里區,霧或煙,19.0,[],[],[],[]
2099,佳里區,霧或煙,14.0,[],[],[],[]
2100,佳里區,霧或煙,13.0,[],[],[],[]
2101,佳里區,霧或煙,20.0,[],[],[],[]
2102,佳里區,霧或煙,21.0,[],[],[],[]
2103,佳里區,霧或煙,22.0,[],[],[],[]
2104,佳里區,霧或煙,6.0,[],[],[],[5]
2105,佳里區,霧或煙,23.0,[],[],[],[]
2106,佳里區,霧或煙,0.0,[],[],[],[]
2107,佳里區,霧或煙,5.0,[],[],[],[]
2108,佳里區,霧或煙,1.0,[],[],[],[]
2109,佳里區,霧或煙,4.0,[],[],[],[]
2110,佳里區,霧或煙,2.0,[],[],[],[]
2111,佳里區,霧或煙,3.0,[],[],[],[]
2112,佳里區,暴雨,17.0,[],[],[],[]
2113,佳里區,暴雨,7.0,[],[],[],[]
2114,佳里區,暴雨,8.0,[],[],[],[]
2115,佳里區,暴雨,18.0,[],[],[],[]
2116,佳里區,暴雨,16.0,[],[],[108653],[5]
2117,佳里區,暴雨,11.0,[],[],[],[]
2118,佳里區,暴雨,12.0,[],[],[],[]
2119,佳里區,暴雨,10.0,[],[],[],[]
2120,佳里區,暴雨,15.0,[],[],[],[]
2121,佳里區,暴雨,9.0,[],[],[],[]
2122,佳里區,暴雨,19.0,[],[],[],[]
2123,佳里區,暴雨,14.0,[],[],[],[]
2124,佳里區,暴雨,13.0,[],[],[],[]
2125,佳里區,暴雨,20.0,[],[],[],[]
2126,佳里區,暴雨,21.0,[],[],[],[]
2127,佳里區,暴雨,22.0,[],[],[],[]
2128,佳里區,暴雨,6.0,[],[],[],[]
2129,佳里區,暴雨,23.0,[],[],[],[]
2130,佳里區,暴雨,0.0,[],[],[],[]
2131,佳里區,暴雨,5.0,[],[],[],[]
2132,佳里區,暴雨,1.0,[],[],[],[]
2133,佳里區,暴雨,4.0,[],[],[],[]
2134,佳里區,暴雨,2.0,[],[],[],[]
2135,佳里區,暴雨,3.0,[],[],[],[]
2136,佳里區,強風,17.0,[],[],[],[]
2137,佳里區,強風,7.0,[],[],[],[]
2138,佳里區,強風,8.0,[],[],[],[]
2139,佳里區,強風,18.0,[],[],[],[]
2140,佳里區,強風,16.0,[],[],[],[]
2141,佳里區,強風,11.0,[],[],[],[]
2142,佳里區,強風,12.0,[],[],[],[]
2143,佳里區,強風,10.0,[],[],[],[]
2144,佳里區,強風,15.0,[],[],[],[]
2145,佳里區,強風,9.0,[],[],[],[]
2146,佳里區,強風,19.0,[],[],[],[]
2147,佳里區,強風,14.0,[],[],[],[]
2148,佳里區,強風,13.0,[],[],[],[]
2149,佳里區,強風,20.0,[],[],[],[]
2150,佳里區,強風,21.0,[],[],[],[]
2151,佳里區,強風,22.0,[],[],[],[]
2152,佳里區,強風,6.0,[],[],[],[]
2153,佳里區,強風,23.0,[],[],[],[]
2154,佳里區,強風,0.0,[],[],[],[]
2155,佳里區,強風,5.0,[],[],[],[]
2156,佳里區,強風,1.0,[],[],[],[]
2157,佳里區,強風,4.0,[],[],[],[]
2158,佳里區,強風,2.0,[],[],[],[]
2159,佳里區,強風,3.0,[],[],[],[]
2160,佳里區,風沙,17.0,[],[],[],[]
2161,佳里區,風沙,7.0,[],[],[],[]
2162,佳里區,風沙,8.0,[],[],[],[]
2163,佳里區,風沙,18.0,[],[],[],[]
2164,佳里區,風沙,16.0,[],[],[],[]
2165,佳里區,風沙,11.0,[],[],[],[]
2166,佳里區,風沙,12.0,[],[],[],[]
2167,佳里區,風沙,10.0,[],[],[],[]
2168,佳里區,風沙,15.0,[],[],[],[]
2169,佳里區,風沙,9.0,[],[],[],[]
2170,佳里區,風沙,19.0,[],[],[],[]
2171,佳里區,風沙,14.0,[],[],[],[]
2172,佳里區,風沙,13.0,[],[],[],[]
2173,佳里區,風沙,20.0,[],[],[],[]
2174,佳里區,風沙,21.0,[],[],[],[]
2175,佳里區,風沙,22.0,[],[],[],[]
2176,佳里區,風沙,6.0,[],[],[],[]
2177,佳里區,風沙,23.0,[],[],[],[]
2178,佳里區,風沙,0.0,[],[],[],[]
2179,佳里區,風沙,5.0,[],[],[],[]
2180,佳里區,風沙,1.0,[],[],[],[]
2181,佳里區,風沙,4.0,[],[],[],[]
2182,佳里區,風沙,2.0,[],[],[],[]
2183,佳里區,風沙,3.0,[],[],[],[]
2184,麻豆區,晴,17.0,[],"[177226, 171276]","[175101, 170426, 171701, 182326]","[1, 6, 8]"
2185,麻豆區,晴,7.0,[],[],"[176376, 177651]","[1, 6, 8]"
2186,麻豆區,晴,8.0,[],[],[],"[1, 6, 2]"
2187,麻豆區,晴,18.0,[],[],[],"[6, 1, 8]"
2188,麻豆區,晴,16.0,[],[176376],"[175101, 182326]","[1, 2, 6]"
2189,麻豆區,晴,11.0,[],[],[],"[1, 5, 6]"
2190,麻豆區,晴,12.0,[],[],"[181901, 171701]","[1, 5, 6]"
2191,麻豆區,晴,10.0,[],[],"[176801, 178501, 182326, 176376, 170426]","[1, 6, 5]"
2192,麻豆區,晴,15.0,[],[],"[170426, 175101]","[1, 6, 8]"
2193,麻豆區,晴,9.0,[],[],[],"[1, 6, 2]"
2194,麻豆區,晴,19.0,[],[],[182326],"[2, 1, 5]"
2195,麻豆區,晴,14.0,[],[],[],"[1, 5, 6]"
2196,麻豆區,晴,13.0,[],[],[],"[1, 8, 6]"
2197,麻豆區,晴,20.0,[],[],[],"[1, 6, 2]"
2198,麻豆區,晴,21.0,[],[],[],"[2, 1, 5]"
2199,麻豆區,晴,22.0,[],[],[],"[1, 2, 5]"
2200,麻豆區,晴,6.0,[],[],[],"[1, 2, 5]"
2201,麻豆區,晴,23.0,[],[],[],"[2, 1, 5]"
2202,麻豆區,晴,0.0,[],[],[],"[1, 2, 8]"
2203,麻豆區,晴,5.0,[],[],[],"[1, 6, 2]"
2204,麻豆區,晴,1.0,[],[],[],"[2, 1, 7]"
2205,麻豆區,晴,4.0,[],[],[],"[1, 2, 6]"
2206,麻豆區,晴,2.0,[],[],[],"[2, 7]"
2207,麻豆區,晴,3.0,[],[],[],"[2, 7, 8]"
2208,麻豆區,雨,17.0,[],[],"[175101, 168094]","[2, 1, 5]"
2209,麻豆區,雨,7.0,[],[],"[153001, 187851, 171701]","[1, 2, 6]"
2210,麻豆區,雨,8.0,[],[],[],"[1, 5, 8]"
2211,麻豆區,雨,18.0,[],[],"[170426, 188701]","[2, 6, 8]"
2212,麻豆區,雨,16.0,[],[],[170426],"[5, 2, 1]"
2213,麻豆區,雨,11.0,[],[],[180201],"[5, 6, 2]"
2214,麻豆區,雨,12.0,[],[],[],"[8, 1]"
2215,麻豆區,雨,10.0,[],[],"[176376, 181265]","[6, 5, 1]"
2216,麻豆區,雨,15.0,[],[],[],"[2, 5, 3]"
2217,麻豆區,雨,9.0,[],[],[],"[1, 6, 2]"
2218,麻豆區,雨,19.0,[],[],[],"[1, 8, 5]"
2219,麻豆區,雨,14.0,[],[],[],"[6, 2, 5]"
2220,麻豆區,雨,13.0,[],[],[],[6]
2221,麻豆區,雨,20.0,[],[],[],[2]
2222,麻豆區,雨,21.0,[],[],[],"[8, 1, 5]"
2223,麻豆區,雨,22.0,[],[],[],[5]
2224,麻豆區,雨,6.0,[],[],[175951],"[8, 6, 2]"
2225,麻豆區,雨,23.0,[],[],[],[2]
2226,麻豆區,雨,0.0,[],[],[],[]
2227,麻豆區,雨,5.0,[],[],[],"[6, 2, 1]"
2228,麻豆區,雨,1.0,[],[],[],[]
2229,麻豆區,雨,4.0,[],[],[],[2]
2230,麻豆區,雨,2.0,[],[],[],[7]
2231,麻豆區,雨,3.0,[],[],[],[]
2232,麻豆區,陰,17.0,[],[158951],[],"[6, 2, 8]"
2233,麻豆區,陰,7.0,[],[],[171276],"[1, 5, 2]"
2234,麻豆區,陰,8.0,[],[],[],"[5, 6, 4]"
2235,麻豆區,陰,18.0,[],[],"[166176, 182751, 185301, 175951]","[1, 6, 5]"
2236,麻豆區,陰,16.0,[],"[173401, 175101]","[176801, 199098]","[5, 8, 6]"
2237,麻豆區,陰,11.0,[170426],[],[],"[8, 6, 1]"
2238,麻豆區,陰,12.0,[],[],[180626],[8]
2239,麻豆區,陰,10.0,[],[],[182326],[8]
2240,麻豆區,陰,15.0,[],[],[168104],"[1, 6, 2]"
2241,麻豆區,陰,9.0,[],[],[],"[8, 1]"
2242,麻豆區,陰,19.0,[],[],[],"[1, 5, 6]"
2243,麻豆區,陰,14.0,[],[],[],"[1, 2]"
2244,麻豆區,陰,13.0,[],[],[],"[7, 2]"
2245,麻豆區,陰,20.0,[],[],"[178501, 177445, 162776, 176376, 190826]","[1, 8, 5]"
2246,麻豆區,陰,21.0,[],[],[],"[1, 2]"
2247,麻豆區,陰,22.0,[],[],[],"[2, 6, 5]"
2248,麻豆區,陰,6.0,[],[],[192330],"[2, 5, 1]"
2249,麻豆區,陰,23.0,[],[],[],"[2, 1]"
2250,麻豆區,陰,0.0,[],[],[],"[2, 8]"
2251,麻豆區,陰,5.0,[],[],[189755],"[2, 5]"
2252,麻豆區,陰,1.0,[],[],[],[2]
2253,麻豆區,陰,4.0,[],[],[],[2]
2254,麻豆區,陰,2.0,[],[],[],[2]
2255,麻豆區,陰,3.0,[],[],[],[]
2256,麻豆區,霧或煙,17.0,[],[],[],[]
2257,麻豆區,霧或煙,7.0,[],[],[],[5]
2258,麻豆區,霧或煙,8.0,[],[],[],[]
2259,麻豆區,霧或煙,18.0,[],[],[],[]
2260,麻豆區,霧或煙,16.0,[],[],[],[]
2261,麻豆區,霧或煙,11.0,[],[],[],[]
2262,麻豆區,霧或煙,12.0,[],[],[],[]
2263,麻豆區,霧或煙,10.0,[],[],[],[]
2264,麻豆區,霧或煙,15.0,[],[],[],[]
2265,麻豆區,霧或煙,9.0,[],[],[],[]
2266,麻豆區,霧或煙,19.0,[],[],[],[]
2267,麻豆區,霧或煙,14.0,[],[],[],[]
2268,麻豆區,霧或煙,13.0,[],[],[],[]
2269,麻豆區,霧或煙,20.0,[],[],[],[]
2270,麻豆區,霧或煙,21.0,[],[],[],[]
2271,麻豆區,霧或煙,22.0,[],[],[],[]
2272,麻豆區,霧或煙,6.0,[],[],[],"[2, 8]"
2273,麻豆區,霧或煙,23.0,[],[],[],[]
2274,麻豆區,霧或煙,0.0,[],[],[],[]
2275,麻豆區,霧或煙,5.0,[],[],[],[]
2276,麻豆區,霧或煙,1.0,[],[],[],[]
2277,麻豆區,霧或煙,4.0,[],[],[],[]
2278,麻豆區,霧或煙,2.0,[],[],[],[]
2279,麻豆區,霧或煙,3.0,[],[],[],[8]
2280,麻豆區,暴雨,17.0,[],[],[],[]
2281,麻豆區,暴雨,7.0,[],[],[],[]
2282,麻豆區,暴雨,8.0,[],[],[],[]
2283,麻豆區,暴雨,18.0,[],[],[],[]
2284,麻豆區,暴雨,16.0,[],[],[],[]
